entity_id:ID(Entity-ID),:LABEL,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_e55819edb202e85a,Entity,ent_e55819edb202e85a,ent_e55819edb202e85a,加工粗糙,加工粗糙,加工粗糙,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[354],354,"[""eocc_aad2b3758f9388ad""]",eocc_aad2b3758f9388ad
ent_e567f6d1ec98389e,Entity,ent_e567f6d1ec98389e,ent_e567f6d1ec98389e,异常振动,异常振动,异常振动,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[331, 347, 348]",331|347|348,"[""eocc_42b9b61bfc789cff"", ""eocc_9e41a5e54338cd46"", ""eocc_de24f5bb28e0cb4d""]",eocc_42b9b61bfc789cff|eocc_9e41a5e54338cd46|eocc_de24f5bb28e0cb4d
ent_e5c153bc6d08d500,Entity,ent_e5c153bc6d08d500,ent_e5c153bc6d08d500,脉冲能,脉冲能,脉冲能,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[359],359,"[""eocc_924f0b00cd624550""]",eocc_924f0b00cd624550
ent_e5d052df5a241300,Entity,ent_e5d052df5a241300,ent_e5d052df5a241300,维修单位的技术负责人,维修单位的技术负责人,维修单位的技术负责人,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[337],337,"[""eocc_f0ae910cf500a7a5""]",eocc_f0ae910cf500a7a5
ent_e614464fe0337c60,Entity,ent_e614464fe0337c60,ent_e614464fe0337c60,主机燃烧不良,主机燃烧不良,主机燃烧不良,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[351],351,"[""eocc_28bc404421d44475""]",eocc_28bc404421d44475
ent_e61e5e23e63c52ee,Entity,ent_e61e5e23e63c52ee,ent_e61e5e23e63c52ee,轴瓦,轴瓦,轴瓦,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[332, 333]",332|333,"[""eocc_ac3a866a8786e754"", ""eocc_b519c1e8d9f7b1e9""]",eocc_ac3a866a8786e754|eocc_b519c1e8d9f7b1e9
ent_e63602855cb99fe8,Entity,ent_e63602855cb99fe8,ent_e63602855cb99fe8,滑油压力,滑油压力,滑油压力,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[329, 347]",329|347,"[""eocc_5beb4d4df7312d7f"", ""eocc_b43f459f2aa87897""]",eocc_5beb4d4df7312d7f|eocc_b43f459f2aa87897
ent_e67362186fc6f319,Entity,ent_e67362186fc6f319,ent_e67362186fc6f319,质保期限,质保期限,质保期限,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[349],349,"[""eocc_9883ae78be29e144""]",eocc_9883ae78be29e144
ent_e7e61432d3e0e4f5,Entity,ent_e7e61432d3e0e4f5,ent_e7e61432d3e0e4f5,铁磁性材料部件,铁磁性材料部件,铁磁性材料部件,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_c6d619b9381ee993""]",eocc_c6d619b9381ee993
ent_e806fc3500e748c4,Entity,ent_e806fc3500e748c4,ent_e806fc3500e748c4,作业人员,作业人员,作业人员,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[336],336,"[""eocc_745a4eb1a34962a2""]",eocc_745a4eb1a34962a2
ent_e8f7e56ee848ab85,Entity,ent_e8f7e56ee848ab85,ent_e8f7e56ee848ab85,效率,效率,效率,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[359],359,"[""eocc_350f8c839712e3f0""]",eocc_350f8c839712e3f0
ent_e92a8e660effe85a,Entity,ent_e92a8e660effe85a,ent_e92a8e660effe85a,部件清洁检验,部件清洁检验,部件清洁检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[344],344,"[""eocc_b40fb588b2847c43""]",eocc_b40fb588b2847c43
ent_ea192ddd8065766b,Entity,ent_ea192ddd8065766b,ent_ea192ddd8065766b,密闭空间作业,密闭空间作业,密闭空间作业,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[335],335,"[""eocc_60e8f449031e5fb7""]",eocc_60e8f449031e5fb7
ent_ea21de63f6b1cf65,Entity,ent_ea21de63f6b1cf65,ent_ea21de63f6b1cf65,涡轮增压器,涡轮增压器,涡轮增压器,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[356, 357]",356|357,"[""eocc_16060f454c88bfd8"", ""eocc_a96f687d86fc08b6""]",eocc_16060f454c88bfd8|eocc_a96f687d86fc08b6
ent_ea6bd4d768878ebd,Entity,ent_ea6bd4d768878ebd,ent_ea6bd4d768878ebd,各缸温差,各缸温差,各缸温差,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[347],347,"[""eocc_9605de90e79d9ec7""]",eocc_9605de90e79d9ec7
ent_ea6e9ac7cbc3088f,Entity,ent_ea6e9ac7cbc3088f,ent_ea6e9ac7cbc3088f,船用大功率柴油机,船用大功率柴油机,船用大功率柴油机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[356],356,"[""eocc_8e5b1cf292f677da""]",eocc_8e5b1cf292f677da
ent_ea72bf903474d1cd,Entity,ent_ea72bf903474d1cd,ent_ea72bf903474d1cd,处理表面拉毛、划痕,处理表面拉毛划痕,处理表面拉毛、划痕,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[352],352,"[""eocc_9b9b7433f79afdc6""]",eocc_9b9b7433f79afdc6
ent_ea986f837b298571,Entity,ent_ea986f837b298571,ent_ea986f837b298571,转速波动,转速波动,转速波动,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[329, 348]",329|348,"[""eocc_63371a2b6d437c0e"", ""eocc_f74e382880564027""]",eocc_63371a2b6d437c0e|eocc_f74e382880564027
ent_ebb5893057ad7c64,Entity,ent_ebb5893057ad7c64,ent_ebb5893057ad7c64,串联增压,串联增压,串联增压,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[357],357,"[""eocc_1b9c1be957ce7f6f""]",eocc_1b9c1be957ce7f6f
ent_ebc2d1f02ea82beb,Entity,ent_ebc2d1f02ea82beb,ent_ebc2d1f02ea82beb,A 字架裂损与变形,a字架裂损与变形,A 字架裂损与变形,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[354],354,"[""eocc_7923c0dae0a5542e""]",eocc_7923c0dae0a5542e
ent_ebf0e265efcf84c8,Entity,ent_ebf0e265efcf84c8,ent_ebf0e265efcf84c8,燃油供给,燃油供给,燃油供给,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[351],351,"[""eocc_e33d8b5aab513e7a""]",eocc_e33d8b5aab513e7a
ent_ec07473ef4b7423e,Entity,ent_ec07473ef4b7423e,ent_ec07473ef4b7423e,增压压力,增压压力,增压压力,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[356],356,"[""eocc_0cdfa13c6e3ce17c""]",eocc_0cdfa13c6e3ce17c
ent_ec292d2742cceec9,Entity,ent_ec292d2742cceec9,ent_ec292d2742cceec9,部件修复作业,部件修复作业,部件修复作业,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[340],340,"[""eocc_fd4ef1afc5e462a6""]",eocc_fd4ef1afc5e462a6
ent_ecb9c6c94d4722ed,Entity,ent_ecb9c6c94d4722ed,ent_ecb9c6c94d4722ed,空气密度,空气密度,空气密度,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[357],357,"[""eocc_5473103dba99ec39""]",eocc_5473103dba99ec39
ent_eceb84fad5781e39,Entity,ent_eceb84fad5781e39,ent_eceb84fad5781e39,人员,人员,人员,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[338],338,"[""eocc_cc1e45b20110b87d""]",eocc_cc1e45b20110b87d
ent_ed7a91eb0e7f083a,Entity,ent_ed7a91eb0e7f083a,ent_ed7a91eb0e7f083a,连杆,连杆,连杆,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[332, 333]",332|333,"[""eocc_730c2bca7c16f278"", ""eocc_8b011fd9ed461978""]",eocc_730c2bca7c16f278|eocc_8b011fd9ed461978
ent_edab413840505bcd,Entity,ent_edab413840505bcd,ent_edab413840505bcd,部件修复工序检验,部件修复工序检验,部件修复工序检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[344],344,"[""eocc_69f5683c10f73165""]",eocc_69f5683c10f73165
ent_ede9c5ddc7f13c46,Entity,ent_ede9c5ddc7f13c46,ent_ede9c5ddc7f13c46,剥落,剥落,剥落,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[333],333,"[""eocc_18a236d2b6a93fe8""]",eocc_18a236d2b6a93fe8
ent_edff08c8cbf03edb,Entity,ent_edff08c8cbf03edb,ent_edff08c8cbf03edb,提前预防,提前预防,提前预防,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[353],353,"[""eocc_e576952d64dbf0b6""]",eocc_e576952d64dbf0b6
ent_ee106e4e7663b644,Entity,ent_ee106e4e7663b644,ent_ee106e4e7663b644,功率,功率,功率,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[351, 356]",351|356,"[""eocc_1b558c2ec95cb361"", ""eocc_d7b118d2938d0c3e""]",eocc_1b558c2ec95cb361|eocc_d7b118d2938d0c3e
ent_ee28f834a7130d80,Entity,ent_ee28f834a7130d80,ent_ee28f834a7130d80,部件拆解与预处理,部件拆解与预处理,部件拆解与预处理,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[339],339,"[""eocc_2d18c2afe8613e58""]",eocc_2d18c2afe8613e58
ent_ee36c2c33eaf96f8,Entity,ent_ee36c2c33eaf96f8,ent_ee36c2c33eaf96f8,焊前预热,焊前预热,焊前预热,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[340],340,"[""eocc_0bf7499b249a4ec1""]",eocc_0bf7499b249a4ec1
ent_ee3ac1bb11608e5f,Entity,ent_ee3ac1bb11608e5f,ent_ee3ac1bb11608e5f,异常油品,异常油品,异常油品,设备对象,设备对象,"[""设备对象""]",设备对象,,"{""状态"": ""乳化、含金属碎屑、变色""}",[330],330,"[""eocc_f29a82aa898c81db""]",eocc_f29a82aa898c81db
ent_eee640181db4a2fe,Entity,ent_eee640181db4a2fe,ent_eee640181db4a2fe,贯穿螺栓预紧力检测,贯穿螺栓预紧力检测,贯穿螺栓预紧力检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_bdfd733a74bf8a87""]",eocc_bdfd733a74bf8a87
ent_f01878987786155c,Entity,ent_f01878987786155c,ent_f01878987786155c,取样留存异常油品,取样留存异常油品,取样留存异常油品,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_26e07d980f4ce0b2""]",eocc_26e07d980f4ce0b2
ent_f042002d747868e6,Entity,ent_f042002d747868e6,ent_f042002d747868e6,空载运行测试,空载运行测试,空载运行测试,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[331],331,[],
ent_f05233d1470ef54c,Entity,ent_f05233d1470ef54c,ent_f05233d1470ef54c,燃烧不充分,燃烧不充分,燃烧不充分,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[355],355,"[""eocc_56f1c4040cbfaa0c""]",eocc_56f1c4040cbfaa0c
ent_f0eb5eb551d9f4f5,Entity,ent_f0eb5eb551d9f4f5,ent_f0eb5eb551d9f4f5,磨耗速度,磨耗速度,磨耗速度,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[353],353,"[""eocc_46a4744286011c03""]",eocc_46a4744286011c03
ent_f10946fe07c3e0cb,Entity,ent_f10946fe07c3e0cb,ent_f10946fe07c3e0cb,维修进度通报,维修进度通报,维修进度通报,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[342],342,"[""eocc_641383b68023e0ee""]",eocc_641383b68023e0ee
ent_f10f53ea71a275b9,Entity,ent_f10f53ea71a275b9,ent_f10f53ea71a275b9,维修手册,维修手册,维修手册,文件,文件,"[""文件""]",文件,,{},"[343, 350]",343|350,"[""eocc_13c786a8fccd4090"", ""eocc_fb91b68bf2569e79""]",eocc_13c786a8fccd4090|eocc_fb91b68bf2569e79
ent_f11433ced4f85c22,Entity,ent_f11433ced4f85c22,ent_f11433ced4f85c22,活塞环背隙检测,活塞环背隙检测,活塞环背隙检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_49379626c1eac919""]",eocc_49379626c1eac919
ent_f11746be6cc2b63c,Entity,ent_f11746be6cc2b63c,ent_f11746be6cc2b63c,整改措施落实,整改措施落实,整改措施落实,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[342],342,"[""eocc_b9e060689267979c""]",eocc_b9e060689267979c
ent_f19bde8ff54043c1,Entity,ent_f19bde8ff54043c1,ent_f19bde8ff54043c1,MANB&W 公司 MC 系列柴油机,manbw公司mc系列柴油机,MANB&W 公司 MC 系列柴油机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[359],359,"[""eocc_d377f2c181e46456""]",eocc_d377f2c181e46456
ent_f1a6c03ae36994af,Entity,ent_f1a6c03ae36994af,ent_f1a6c03ae36994af,执行机构,执行机构,执行机构,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[345, 346]",345|346,"[""eocc_36db44d499c9cb01"", ""eocc_d7e9a0f4084c70b8""]",eocc_36db44d499c9cb01|eocc_d7e9a0f4084c70b8
ent_f1d519f70ee73edd,Entity,ent_f1d519f70ee73edd,ent_f1d519f70ee73edd,气缸套圆柱度检测,气缸套圆柱度检测,气缸套圆柱度检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_a7c8cc21b6ffd620""]",eocc_a7c8cc21b6ffd620
ent_f220d552c8523c7b,Entity,ent_f220d552c8523c7b,ent_f220d552c8523c7b,温度异常,温度异常,温度异常,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[347],347,"[""eocc_62cfb57899d1a644""]",eocc_62cfb57899d1a644
ent_f22e0a0777d219de,Entity,ent_f22e0a0777d219de,ent_f22e0a0777d219de,冷却水温度,冷却水温度,冷却水温度,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[329, 330, 347]",329|330|347,"[""eocc_08d7e5bc39f135c9"", ""eocc_8931d9b2628c1056"", ""eocc_c1321258530e1671""]",eocc_08d7e5bc39f135c9|eocc_8931d9b2628c1056|eocc_c1321258530e1671
ent_f23ec6e588c1e717,Entity,ent_f23ec6e588c1e717,ent_f23ec6e588c1e717,螺栓内部,螺栓内部,螺栓内部,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_6a3512fe4fc8d289""]",eocc_6a3512fe4fc8d289
ent_f23ff2bbf65f45ec,Entity,ent_f23ff2bbf65f45ec,ent_f23ff2bbf65f45ec,检修周期,检修周期,检修周期,文件,文件,"[""文件""]",文件,,{},[355],355,"[""eocc_3314a6aedd2ef16a""]",eocc_3314a6aedd2ef16a
ent_f2b9aac2c992c1fa,Entity,ent_f2b9aac2c992c1fa,ent_f2b9aac2c992c1fa,A 字架,a字架,A 字架,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[354],354,"[""eocc_97c01b7c2e532f07""]",eocc_97c01b7c2e532f07
ent_f30f458e1dcefc74,Entity,ent_f30f458e1dcefc74,ent_f30f458e1dcefc74,紧固松动螺栓,紧固松动螺栓,紧固松动螺栓,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[354],354,"[""eocc_3a1d6e36e36d00db""]",eocc_3a1d6e36e36d00db
ent_f3c1d2e31d42d176,Entity,ent_f3c1d2e31d42d176,ent_f3c1d2e31d42d176,磁粉探伤（MT）,磁粉探伤mt,磁粉探伤（MT）,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[331],331,"[""eocc_983f677069c23d5c""]",eocc_983f677069c23d5c
ent_f4487308d7b23d9b,Entity,ent_f4487308d7b23d9b,ent_f4487308d7b23d9b,焊接缺陷,焊接缺陷,焊接缺陷,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[340, 344]",340|344,"[""eocc_237acec0c11fc10d"", ""eocc_3a444eb910200cf5""]",eocc_237acec0c11fc10d|eocc_3a444eb910200cf5
ent_f473ce86e7baa3be,Entity,ent_f473ce86e7baa3be,ent_f473ce86e7baa3be,Wärtsilä 瑞士公司 RTA 系列柴油机,wrtsil瑞士公司rta系列柴油机,Wärtsilä 瑞士公司 RTA 系列柴油机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[359],359,"[""eocc_ff450ab3bf052eac""]",eocc_ff450ab3bf052eac
ent_f50bdeb838dc6063,Entity,ent_f50bdeb838dc6063,ent_f50bdeb838dc6063,冷却系统,冷却系统,冷却系统,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[331, 346]",331|346,"[""eocc_d7e7c0c6a22b482d"", ""eocc_da80b72194ae8384""]",eocc_d7e7c0c6a22b482d|eocc_da80b72194ae8384
ent_f54cd6954d78cd58,Entity,ent_f54cd6954d78cd58,ent_f54cd6954d78cd58,活塞环更换,活塞环更换,活塞环更换,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[335],335,"[""eocc_3e8e3cba4697b9af""]",eocc_3e8e3cba4697b9af
ent_f60721ff27721537,Entity,ent_f60721ff27721537,ent_f60721ff27721537,待修柴油机,待修柴油机,待修柴油机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[330],330,"[""eocc_406c6946af53e0b2""]",eocc_406c6946af53e0b2
ent_f6202cd5e6a69d99,Entity,ent_f6202cd5e6a69d99,ent_f6202cd5e6a69d99,精密配合面,精密配合面,精密配合面,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[332],332,"[""eocc_7dc2ec979452a7f0""]",eocc_7dc2ec979452a7f0
ent_f6e89cc0d1993dd3,Entity,ent_f6e89cc0d1993dd3,ent_f6e89cc0d1993dd3,锤击精密配合面,锤击精密配合面,锤击精密配合面,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[339],339,"[""eocc_d25056ceee30ca26""]",eocc_d25056ceee30ca26
ent_f7d4b1a10c9a7686,Entity,ent_f7d4b1a10c9a7686,ent_f7d4b1a10c9a7686,气阀与阀座密封性检测,气阀与阀座密封性检测,气阀与阀座密封性检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_5267a0e4f068976f""]",eocc_5267a0e4f068976f
ent_f8c8bb88f508d3fe,Entity,ent_f8c8bb88f508d3fe,ent_f8c8bb88f508d3fe,消防设备,消防设备,消防设备,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[338],338,"[""eocc_483701f9a3e6cf2b""]",eocc_483701f9a3e6cf2b
ent_f8dd228402887d16,Entity,ent_f8dd228402887d16,ent_f8dd228402887d16,各项参数,各项参数,各项参数,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[352],352,"[""eocc_58e604ebbea47d3a""]",eocc_58e604ebbea47d3a
ent_f9121d2722c18347,Entity,ent_f9121d2722c18347,ent_f9121d2722c18347,断开启动系统电源,断开启动系统电源,断开启动系统电源,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_fcece6b197fd58e0""]",eocc_fcece6b197fd58e0
ent_f9259cee21dd1330,Entity,ent_f9259cee21dd1330,ent_f9259cee21dd1330,增压器喘振,增压器喘振,增压器喘振,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_912aa9049f8161f2""]",eocc_912aa9049f8161f2
ent_f950b531ac9bd9c3,Entity,ent_f950b531ac9bd9c3,ent_f950b531ac9bd9c3,排气阀,排气阀,排气阀,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[352, 358]",352|358,"[""eocc_2f3587f363d11c69"", ""eocc_f73ddaa75498690a""]",eocc_2f3587f363d11c69|eocc_f73ddaa75498690a
ent_f9f3390b7abe692f,Entity,ent_f9f3390b7abe692f,ent_f9f3390b7abe692f,主轴承磨损,主轴承磨损,主轴承磨损,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[331],331,"[""eocc_f8e0ac97509a57cf""]",eocc_f8e0ac97509a57cf
ent_fa5c42e312e8f3ad,Entity,ent_fa5c42e312e8f3ad,ent_fa5c42e312e8f3ad,冷却水管路,冷却水管路,冷却水管路,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[346],346,"[""eocc_503b1d7c31a047ef""]",eocc_503b1d7c31a047ef
ent_fa73fc320e20828b,Entity,ent_fa73fc320e20828b,ent_fa73fc320e20828b,精密部件,精密部件,精密部件,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[332],332,"[""eocc_a826ea6393973a0b""]",eocc_a826ea6393973a0b
ent_fa741b619e16a841,Entity,ent_fa741b619e16a841,ent_fa741b619e16a841,排气温度,排气温度,排气温度,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[329, 347, 348]",329|347|348,"[""eocc_0f8edb4bc9e3ffd3"", ""eocc_3739fb3440968645"", ""eocc_d9bf60fbd004cb86""]",eocc_0f8edb4bc9e3ffd3|eocc_3739fb3440968645|eocc_d9bf60fbd004cb86
ent_fa90a59a9b606897,Entity,ent_fa90a59a9b606897,ent_fa90a59a9b606897,排气管,排气管,排气管,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[358, 359]",358|359,"[""eocc_7b9dbaf60c4e12e3"", ""eocc_a7d69ca58bed1506""]",eocc_7b9dbaf60c4e12e3|eocc_a7d69ca58bed1506
ent_fabdcf5e1d88aad1,Entity,ent_fabdcf5e1d88aad1,ent_fabdcf5e1d88aad1,记录异常并拍照,记录异常并拍照,记录异常并拍照,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_945316c2e4dae1dd""]",eocc_945316c2e4dae1dd
ent_faf2957a264987a7,Entity,ent_faf2957a264987a7,ent_faf2957a264987a7,相关截止阀,相关截止阀,相关截止阀,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[330],330,"[""eocc_d67c98b30147b5f9""]",eocc_d67c98b30147b5f9
ent_fbb5bb0df9f01f50,Entity,ent_fbb5bb0df9f01f50,ent_fbb5bb0df9f01f50,船舶主机,船舶主机,船舶主机,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[349, 350, 355]",349|350|355,"[""eocc_69724ad22ce46faf"", ""eocc_a3ac62cba7b16f3f"", ""eocc_b6508f7d89677ee0""]",eocc_69724ad22ce46faf|eocc_a3ac62cba7b16f3f|eocc_b6508f7d89677ee0
ent_fc1d1ec40cc78362,Entity,ent_fc1d1ec40cc78362,ent_fc1d1ec40cc78362,启动系统,启动系统,启动系统,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[347],347,"[""eocc_a269e6cebc82118f""]",eocc_a269e6cebc82118f
ent_fc7d1307fc75d909,Entity,ent_fc7d1307fc75d909,ent_fc7d1307fc75d909,《船用柴油机主轴承修理技术要求》,船用柴油机主轴承修理技术要求,《船用柴油机主轴承修理技术要求》,文件,文件,"[""文件""]",文件,,{},[343],343,"[""eocc_cc1422c93318b074""]",eocc_cc1422c93318b074
ent_fc9d29b05d5cdd1a,Entity,ent_fc9d29b05d5cdd1a,ent_fc9d29b05d5cdd1a,气缸盖裂纹焊补与平面修复,气缸盖裂纹焊补与平面修复,气缸盖裂纹焊补与平面修复,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[335],335,"[""eocc_e89495b9b491bafa""]",eocc_e89495b9b491bafa
ent_fcb5a69efe4d246d,Entity,ent_fcb5a69efe4d246d,ent_fcb5a69efe4d246d,配气机构,配气机构,配气机构,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[331, 346]",331|346,"[""eocc_0c2c1140731e4471"", ""eocc_67799d05d9660779""]",eocc_0c2c1140731e4471|eocc_67799d05d9660779
ent_fcf168926506f5eb,Entity,ent_fcf168926506f5eb,ent_fcf168926506f5eb,精准处理,精准处理,精准处理,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[353],353,"[""eocc_304d0d34785bd099""]",eocc_304d0d34785bd099
ent_fcf4ba6d78da9544,Entity,ent_fcf4ba6d78da9544,ent_fcf4ba6d78da9544,整机运行异响,整机运行异响,整机运行异响,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[331],331,"[""eocc_6e66da025ee36cf6""]",eocc_6e66da025ee36cf6
ent_fcfd4da3c5d04fbf,Entity,ent_fcfd4da3c5d04fbf,ent_fcfd4da3c5d04fbf,《船舶柴油机部件维修故障勘验报告》,船舶柴油机部件维修故障勘验报告,《船舶柴油机部件维修故障勘验报告》,文件,文件,"[""文件""]",文件,,{},"[334, 348]",334|348,"[""eocc_2418d526e6e42b56"", ""eocc_cb68d26da361c49e""]",eocc_2418d526e6e42b56|eocc_cb68d26da361c49e
