relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_5cbf31b1fdea2d6b,REL_B855FE5F5B,ent_ed032dd078b06746,ent_76abcbd987299ea8,SHH 轮主机 No.1 增压器转子弯曲变形,安全意识差,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_0762ad49d0c4c6bd,REL_0D95676A27,ent_ed032dd078b06746,ent_7a8115428b9bf2ed,SHH 轮主机 No.1 增压器转子弯曲变形,必须通过测算马力评估主机工况,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[486],486,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_d2c9923790bff082,REL_0D95676A27,ent_ed032dd078b06746,ent_813b1d817c31b0c2,SHH 轮主机 No.1 增压器转子弯曲变形,绝不能为赶船期而违反科学、实施野蛮操作,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[486],486,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_e4411ba737b04e21,REL_B855FE5F5B,ent_ed032dd078b06746,ent_92421f2c5d83eceb,SHH 轮主机 No.1 增压器转子弯曲变形,备车暖缸均不充分,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_7dd697fc10a27626,REL_B855FE5F5B,ent_ed032dd078b06746,ent_9268d73462dda481,SHH 轮主机 No.1 增压器转子弯曲变形,主机长期超负荷运行,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_2ae5219a2bee77c0,REL_0D95676A27,ent_ed032dd078b06746,ent_c2fd264eea3fa8f4,SHH 轮主机 No.1 增压器转子弯曲变形,加强机务主管部门对船舶现场监督的力度,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[486],486,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_03620816998bcad4,REL_27FBB3DC61,ent_ed032dd078b06746,ent_c36804f0e8a37b9b,SHH 轮主机 No.1 增压器转子弯曲变形,主机,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[486],486,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_dcc5e336bf4e305c,REL_5D9506010F,ent_ed032dd078b06746,ent_c6481940d25074aa,SHH 轮主机 No.1 增压器转子弯曲变形,No.1 增压器转速表显示不稳定、来回波动较大,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[486],486,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_26ca3b578778884f,REL_5BE0DD1AA4,ent_ed032dd078b06746,ent_ca4dd4d3a46df3cd,SHH 轮主机 No.1 增压器转子弯曲变形,减速、停车,事故案例,处置措施,采取,采取,采取,采取,"[""采取""]",采取,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[486],486,ADOPTS,采取,Adopts,采取 / Adopts
rel_0135fd06de1fc4b0,REL_3F8A56C3E0,ent_ed032dd078b06746,ent_db9c8606bae3021b,SHH 轮主机 No.1 增压器转子弯曲变形,墨尔本港,事故案例,地点,发生于,发生于,发生于,开往,"[""开往""]",开往,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[486],486,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_7ff266afded78884,REL_5D9506010F,ent_ed032dd078b06746,ent_e30ba661f2c1354d,SHH 轮主机 No.1 增压器转子弯曲变形,冷爆声,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[486],486,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_06ad4b40f049fed6,REL_5BE0DD1AA4,ent_ed032dd078b06746,ent_f429e4cb36e961e8,SHH 轮主机 No.1 增压器转子弯曲变形,对主机进行全面检查,事故案例,处置措施,采取,采取,采取,采取,"[""采取""]",采取,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[486],486,ADOPTS,采取,Adopts,采取 / Adopts
rel_0fdc3bf4e4c4f13d,REL_3F8A56C3E0,ent_ed032dd078b06746,ent_fa5f7c3477ae4265,SHH 轮主机 No.1 增压器转子弯曲变形,澳大利亚悉尼港,事故案例,地点,发生于,发生于,发生于,由...开往,"[""由...开往""]",由...开往,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[486],486,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_75ce8830771222c3,REL_E225E6AD07,ent_ed0e8413d01d0539,ent_cf543ebfe6812929,主机高压油泵,凸轮,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_6a42e0280c6abbb0,REL_E225E6AD07,ent_ed0e8413d01d0539,ent_ea5ce2c98ff4f9d5,主机高压油泵,高压油泵滚轮导套机构,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_c8c1bb76d7dbfb46,REL_27FBB3DC61,ent_ed1c64599a8a7808,ent_047a22c4327479a4,TAH 轮主机链条张紧装置调节螺杆断裂事故,调节螺栓,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[502],502,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_c027a6485fde5ca6,REL_0D95676A27,ent_ed1c64599a8a7808,ent_092b53d455ac2241,TAH 轮主机链条张紧装置调节螺杆断裂事故,驾驶台操纵船舶时，必须尽量避免运转中的螺旋桨遭受外物碰击,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[502],502,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_0e771f36b63a8a35,REL_27FBB3DC61,ent_ed1c64599a8a7808,ent_0ab63244bee5c3bc,TAH 轮主机链条张紧装置调节螺杆断裂事故,链条箱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[502],502,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_8026201f688f6f90,REL_5D9506010F,ent_ed1c64599a8a7808,ent_1adedefa8ff422d3,TAH 轮主机链条张紧装置调节螺杆断裂事故,轴套与轴颈间隙已达 19 mm,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[502],502,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_147b2516463135f2,REL_5BE0DD1AA4,ent_ed1c64599a8a7808,ent_1bef641c106753ac,TAH 轮主机链条张紧装置调节螺杆断裂事故,减速停车检查,事故案例,处置措施,采取,采取,采取,采取,"[""采取""]",采取,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[502],502,ADOPTS,采取,Adopts,采取 / Adopts
rel_7a6694829c85f15f,REL_27FBB3DC61,ent_ed1c64599a8a7808,ent_1d8a35ef88bbb3ba,TAH 轮主机链条张紧装置调节螺杆断裂事故,轴套,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[502],502,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_6405c5e9a9e21f00,REL_0D95676A27,ent_ed1c64599a8a7808,ent_2322a66f97497d40,TAH 轮主机链条张紧装置调节螺杆断裂事故,当运转中的螺旋桨遭外来物体撞击后，驾驶台应立即通报轮机长，使轮机人员尽快对主机、轴系、艉轴封等部件进行全面检查，及时发现问题并采取措施，防止更大机损事故发生,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[502],502,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_a62b139f24f998b1,REL_0D95676A27,ent_ed1c64599a8a7808,ent_3be8535564eb8805,TAH 轮主机链条张紧装置调节螺杆断裂事故,若无法避免发生撞击，应尽快停止主机运转，以减轻事故后果,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[502],502,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_6784af8b28bd4202,REL_27FBB3DC61,ent_ed1c64599a8a7808,ent_535b778707d28e65,TAH 轮主机链条张紧装置调节螺杆断裂事故,调节螺杆,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[502],502,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_b14a551d0a824e1c,REL_3F8A56C3E0,ent_ed1c64599a8a7808,ent_5ae3811dac6b8fc4,TAH 轮主机链条张紧装置调节螺杆断裂事故,太平洋,事故案例,地点,发生于,发生于,发生于,发生于,"[""发生于""]",发生于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[502],502,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_a6c5e50e9c403115,REL_5D0512FBC4,ent_ed1c64599a8a7808,ent_630fc61af702b201,TAH 轮主机链条张紧装置调节螺杆断裂事故,湛江,事故案例,地点,处置于,处置于,处置于,处置于,"[""处置于""]",处置于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处置于"", ""relation_key"": ""处置于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[502],502,REMEDIATES_AT,处置于,Remediates At,处置于 / Remediates At
rel_e6df85a834139386,REL_5BE0DD1AA4,ent_ed1c64599a8a7808,ent_7105eb5af8eac90a,TAH 轮主机链条张紧装置调节螺杆断裂事故,减速航行回到国内,事故案例,处置措施,采取,采取,采取,采取,"[""采取""]",采取,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采取"", ""relation_key"": ""采取"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""处置措施""}",[502],502,ADOPTS,采取,Adopts,采取 / Adopts
rel_53b0c93fa97931b1,REL_5D0512FBC4,ent_ed1c64599a8a7808,ent_780cee64a923201b,TAH 轮主机链条张紧装置调节螺杆断裂事故,国内,事故案例,地点,处置于,处置于,处置于,处置于,"[""处置于""]",处置于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处置于"", ""relation_key"": ""处置于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[502],502,REMEDIATES_AT,处置于,Remediates At,处置于 / Remediates At
rel_51877cf8276102fe,REL_27FBB3DC61,ent_ed1c64599a8a7808,ent_9fa3689d40781691,TAH 轮主机链条张紧装置调节螺杆断裂事故,固定螺丝,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[502],502,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_111e27ee3894d067,REL_27FBB3DC61,ent_ed1c64599a8a7808,ent_a91037451dbb8970,TAH 轮主机链条张紧装置调节螺杆断裂事故,减振橡皮,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[502],502,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_8b2941d8cc916205,REL_5D9506010F,ent_ed1c64599a8a7808,ent_ad140e7612c1f0ff,TAH 轮主机链条张紧装置调节螺杆断裂事故,链轨固定螺丝全部松动,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[502],502,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_dc5dd8611374a3c4,REL_5D9506010F,ent_ed1c64599a8a7808,ent_af3ed11c59b14d3f,TAH 轮主机链条张紧装置调节螺杆断裂事故,底轴后端轴磨成椭圆,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[502],502,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_5ebac6d41364da82,REL_5D9506010F,ent_ed1c64599a8a7808,ent_b59fae70a5a5505f,TAH 轮主机链条张紧装置调节螺杆断裂事故,链条张紧装置调节螺杆断裂,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[502],502,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
